GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,points,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus
401856972,2026-06-08,2026,Liberty,4790260,Marine Fauthoux,G,4,6,0,0-0,0-0,0-0,0,0,0,1,0,0,1,1,-3
401856972,2026-06-08,2026,Sun,4433408,Aaliyah Edwards,F,8,28,15,6-15,0-0,3-3,2,3,5,0,3,0,1,2,-14
401856972,2026-06-08,2026,Sun,4433635,Diamond Miller,F,1,23,10,4-8,2-4,0-0,0,2,2,2,0,0,0,3,-12
401856972,2026-06-08,2026,Sun,4398966,Olivia Nelson-Ododa,C,10,26,15,6-6,0-0,3-4,2,6,8,1,0,1,0,5,-3
401856972,2026-06-08,2026,Sun,4433514,Saniya Rivers,G,22,29,12,6-15,0-2,0-4,2,3,5,3,0,2,2,3,-12
401856972,2026-06-08,2026,Sun,5208981,Leila Lacan,G,47,26,7,3-9,1-4,0-1,0,0,0,7,2,0,1,2,-16
401856972,2026-06-08,2026,Sun,5105732,Raegan Beers,F,15,14,4,2-3,0-0,0-0,0,2,2,0,0,0,1,5,-6
401856972,2026-06-08,2026,Sun,5345319,Nell Angloma,F,33,12,7,2-3,0-0,3-7,1,1,2,2,0,0,2,3,4
401856972,2026-06-08,2026,Sun,3922628,Kennedy Burke,G,25,15,1,0-3,0-1,1-1,0,1,1,0,1,0,1,1,0
401856972,2026-06-08,2026,Sun,4703609,Charlisse Leger-Walker,G,4,14,4,2-3,0-0,0-0,0,2,2,2,2,0,2,3,7
401856972,2026-06-08,2026,Sun,4898898,Gianna Kneepkens,G,5,13,5,1-5,0-2,3-3,0,1,1,4,0,0,0,1,7
401856973,2026-06-08,2026,Fever,3142255,Monique Billings,F,25,19,4,2-9,0-2,0-0,0,2,2,0,2,0,0,5,12
401856973,2026-06-08,2026,Fever,4432831,Aliyah Boston,C,7,24,14,4-7,0-0,6-7,2,8,10,3,2,2,5,5,0
401856973,2026-06-08,2026,Fever,3142191,Kelsey Mitchell,G,0,31,15,6-14,1-6,2-2,0,2,2,3,1,1,1,5,5
401856973,2026-06-08,2026,Fever,4398829,Lexie Hull,G,10,22,8,3-3,2-2,0-0,0,3,3,0,0,0,1,4,4
401856973,2026-06-08,2026,Fever,4433403,Caitlin Clark,G,22,31,19,7-16,4-10,1-3,0,3,3,5,1,0,5,3,-1
401856973,2026-06-08,2026,Fever,3142055,Myisha Hines-Allen,F,2,18,5,2-2,0-0,1-2,0,4,4,1,1,0,3,1,-1
401856973,2026-06-08,2026,Fever,4433546,Makayla Timpson,F,21,2,0,0-0,0-0,0-0,0,0,0,1,0,0,0,0,3
401856973,2026-06-08,2026,Fever,2955898,Damiris Dantas,C,12,12,3,1-3,1-2,0-0,1,0,1,0,1,0,1,2,-6
401856973,2026-06-08,2026,Fever,3907781,Sophie Cunningham,G,8,23,8,3-8,2-4,0-0,0,2,2,3,0,0,0,1,-6
401856973,2026-06-08,2026,Fever,4065760,Tyasha Harris,G,52,11,2,1-4,0-3,0-0,0,1,1,3,0,1,1,0,1
401856973,2026-06-08,2026,Fever,4433797,Raven Johnson,G,3,7,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-1
401856973,2026-06-08,2026,Mystics,4282173,Michaela Onyenwere,F,12,24,17,4-7,3-4,6-6,1,1,2,1,1,0,2,5,6
401856973,2026-06-08,2026,Mystics,4898384,Kiki Iriafen,F,44,8,2,1-2,0-0,0-0,0,2,2,1,0,0,0,1,-9
401856973,2026-06-08,2026,Mystics,4398911,Shakira Austin,C,0,34,10,4-11,0-1,2-4,2,7,9,4,0,1,5,1,-2
401856973,2026-06-08,2026,Mystics,4433524,Sonia Citron,G,22,38,12,3-9,2-4,4-4,0,0,0,5,1,2,2,1,-5
401856973,2026-06-08,2026,Mystics,4704180,Georgia Amoore,G,8,29,12,4-6,4-4,0-0,0,1,1,4,1,1,2,1,2
401856973,2026-06-08,2026,Mystics,4433411,Angela Dugalic,F,32,18,7,3-5,0-1,1-2,0,5,5,1,2,1,2,5,-3
401856973,2026-06-08,2026,Mystics,5105737,Lauren Betts,C,51,12,8,4-5,0-0,0-0,1,2,3,1,0,0,0,2,1
401856973,2026-06-08,2026,Mystics,4583144,Cotie McMahon,G,23,22,7,2-10,0-3,3-4,0,7,7,3,0,0,1,2,7
401856973,2026-06-08,2026,Mystics,5122345,Cassandre Prosper,G,18,6,1,0-2,0-1,1-4,1,0,1,0,0,0,0,1,-3
401856973,2026-06-08,2026,Mystics,5349415,Alicia Florez,G,2,9,0,0-1,0-0,0-0,0,1,1,1,0,1,1,4,-4
401856974,2026-06-08,2026,Storm,4432830,Jordan Horston,F,23,18,0,0-7,0-2,0-0,2,5,7,1,3,0,1,1,3
401856974,2026-06-08,2026,Storm,5220150,Dominique Malonga,C,14,17,19,7-12,1-2,4-4,3,2,5,0,1,0,2,5,8
401856974,2026-06-08,2026,Storm,5345325,Awa Fam,C,11,29,16,7-11,1-3,1-1,1,2,3,1,0,0,3,3,-13
401856974,2026-06-08,2026,Storm,3906753,Natisha Hiedeman,G,2,28,17,6-12,4-6,1-2,0,5,5,5,3,0,1,1,-4
401856974,2026-06-08,2026,Storm,4698736,Flau'jae Johnson,G,4,24,13,5-9,1-1,2-2,0,2,2,7,0,0,0,3,-1
401856974,2026-06-08,2026,Storm,3917453,Katie Lou Samuelson,F,33,20,7,3-6,1-4,0-0,0,3,3,0,2,0,0,0,-19
401856974,2026-06-08,2026,Storm,4433643,Mackenzie Holmes,F,54,12,3,1-1,1-1,0-0,0,2,2,0,0,0,0,1,1
401856974,2026-06-08,2026,Storm,2529183,Stefanie Dolson,C,31,16,3,1-3,1-2,0-0,0,0,0,2,0,1,1,4,-15
401856974,2026-06-08,2026,Storm,4432832,Zia Cooke,G,7,13,7,2-6,2-3,1-2,0,0,0,1,0,0,0,4,-10
401856974,2026-06-08,2026,Storm,5017726,Jade Melbourne,G,5,23,6,1-7,0-3,4-4,0,0,0,5,1,0,1,1,0
401856974,2026-06-08,2026,Aces,3099736,Stephanie Talbot,F,7,17,3,1-4,1-3,0-0,2,1,3,3,1,0,2,2,18
401856974,2026-06-08,2026,Aces,4398776,NaLyssa Smith,F,3,26,16,6-6,0-0,4-5,0,9,9,0,0,0,1,0,16
401856974,2026-06-08,2026,Aces,3149391,A'ja Wilson,C,22,36,34,10-19,3-5,11-13,4,8,12,9,1,3,2,1,12
401856974,2026-06-08,2026,Aces,2529122,Chelsea Gray,G,12,35,12,5-10,1-4,1-1,1,4,5,8,0,0,1,3,7
401856974,2026-06-08,2026,Aces,4065870,Jackie Young,G,0,34,29,10-19,4-9,5-5,0,3,3,6,0,1,4,2,15
401856974,2026-06-08,2026,Aces,2529458,Cheyenne Parker-Tyus,F,32,10,0,0-1,0-1,0-0,1,0,1,1,0,1,0,1,-8
401856974,2026-06-08,2026,Aces,3142086,Brianna Turner,F,21,6,0,0-2,0-0,0-0,0,0,0,0,1,0,0,1,0
401856974,2026-06-08,2026,Aces,4433633,Kierstan Bell,F,1,8,2,1-2,0-1,0-0,2,2,4,0,0,0,1,0,-3
401856974,2026-06-08,2026,Aces,2987869,Jewell Loyd,G,24,28,5,2-7,1-5,0-0,1,1,2,0,1,0,1,3,-7
401856975,2026-06-09,2026,Dream,4398915,Naz Hillmon,F,0,38,16,6-12,3-8,1-1,2,4,6,1,1,0,0,3,9
401856975,2026-06-09,2026,Dream,4433402,Angel Reese,F,5,35,17,5-12,1-2,6-6,5,12,17,4,2,0,6,4,18
401856975,2026-06-09,2026,Dream,3058901,Allisha Gray,G,15,35,14,6-11,0-1,2-2,0,4,4,1,3,0,1,2,8
401856975,2026-06-09,2026,Dream,3142250,Jordin Canada,G,3,33,14,6-12,0-2,2-3,0,1,1,6,0,0,4,2,8
401856975,2026-06-09,2026,Dream,4398674,Rhyne Howard,G,10,36,17,7-17,1-10,2-2,2,1,3,5,3,0,1,3,8
401856975,2026-06-09,2026,Dream,5017721,Sika Kone,F,23,1,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2
401856975,2026-06-09,2026,Dream,5108587,Madina Okot,C,11,5,0,0-1,0-0,0-0,2,0,2,0,0,0,2,0,-9
401856975,2026-06-09,2026,Dream,4433431,Te-Hina Paopao,G,2,7,0,0-2,0-2,0-0,0,2,2,1,0,0,1,1,-1
401856975,2026-06-09,2026,Dream,4597509,Aaliyah Nye,G,32,1,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-1
401856975,2026-06-09,2026,Dream,5105740,Indya Nivar,G,21,0,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
401856975,2026-06-09,2026,Dream,5208983,Isobel Borlase,G,20,10,4,1-3,0-1,2-2,1,0,1,0,0,0,1,0,-3
401856975,2026-06-09,2026,Sky,3142010,Azura Stevens,F,30,23,8,2-7,0-1,4-6,1,6,7,0,1,0,1,2,-9
401856975,2026-06-09,2026,Sky,4433405,Kamilla Cardoso,C,10,35,13,6-7,0-0,1-1,0,2,2,5,1,4,1,3,-11
401856975,2026-06-09,2026,Sky,2491205,Skylar Diggins,G,4,32,17,5-15,4-6,3-4,1,2,3,3,1,0,3,1,-15
401856975,2026-06-09,2026,Sky,4432865,Jacy Sheldon,G,0,25,6,2-4,2-4,0-0,0,0,0,3,1,1,1,2,-2
401856975,2026-06-09,2026,Sky,4858656,Gabriela Jaquez,G,11,19,3,1-3,0-0,1-2,1,3,4,0,0,0,5,5,-3
401856975,2026-06-09,2026,Sky,2566081,Elizabeth Williams,C,1,20,7,3-8,0-0,1-2,1,2,3,2,0,0,2,3,3
401856975,2026-06-09,2026,Sky,2529137,Natasha Cloud,G,9,30,18,4-7,1-3,9-10,0,6,6,4,2,2,0,3,-3
401856975,2026-06-09,2026,Sky,2566186,Rachel Banham,G,24,14,3,1-2,1-1,0-0,0,0,0,0,0,0,1,1,3
401856975,2026-06-09,2026,Sky,4594786,Sydney Taylor,G,12,3,0,0-0,0-0,0-0,0,0,0,0,0,0,1,1,2
401856976,2026-06-09,2026,Wings,3906949,Jessica Shepard,F,32,29,12,6-10,0-1,0-0,3,6,9,4,0,0,1,4,-26
401856976,2026-06-09,2026,Wings,4399415,Maddy Siegrist,F,20,22,4,2-6,0-1,0-0,2,5,7,2,1,1,1,0,-13
401856976,2026-06-09,2026,Wings,3904577,Arike Ogunbowale,G,24,28,16,4-8,2-4,6-6,1,2,3,6,3,0,0,3,-21
401856976,2026-06-09,2026,Wings,4433730,Paige Bueckers,G,5,30,23,9-16,3-7,2-2,0,1,1,2,0,1,5,2,-16
401856976,2026-06-09,2026,Wings,4433790,Azzi Fudd,G,35,30,6,2-12,2-6,0-0,0,0,0,0,2,0,2,3,-15
401856976,2026-06-09,2026,Wings,924,Alysha Clark,F,7,14,0,0-5,0-4,0-0,0,1,1,0,1,0,1,1,-3
401856976,2026-06-09,2026,Wings,3913881,Alanna Smith,F,8,9,0,0-2,0-1,0-0,1,1,2,1,2,0,1,1,-4
401856976,2026-06-09,2026,Wings,4336633,Li Yueru,C,28,6,2,0-1,0-1,2-2,0,2,2,0,0,0,1,3,-2
401856976,2026-06-09,2026,Wings,4433807,Aziaha James,G,10,16,9,4-13,1-2,0-0,1,4,5,0,0,0,0,1,-12
401856976,2026-06-09,2026,Wings,4434015,JJ Quinerly,G,11,10,0,0-2,0-1,0-0,0,1,1,2,0,1,0,0,-4
401856976,2026-06-09,2026,Wings,5345473,Costanza Verona,G,6,6,4,2-2,0-0,0-0,0,0,0,2,0,0,0,0,-4
401856976,2026-06-09,2026,Lynx,2529130,Natasha Howard,F,1,29,21,8-10,1-1,4-4,0,4,4,4,3,1,4,4,21
401856976,2026-06-09,2026,Lynx,3054590,Nia Coffey,F,12,25,6,3-10,0-3,0-0,1,7,8,1,0,0,0,1,10
401856976,2026-06-09,2026,Lynx,2529205,Kayla McBride,G,21,30,22,7-10,4-6,4-4,1,4,5,4,0,0,0,1,13
401856976,2026-06-09,2026,Lynx,2987891,Courtney Williams,G,10,31,16,8-14,0-0,0-0,0,8,8,2,3,0,2,1,21
401856976,2026-06-09,2026,Lynx,4433791,Olivia Miles,G,5,31,24,7-10,2-3,8-8,0,7,7,6,1,1,4,1,18
401856976,2026-06-09,2026,Lynx,4873358,Antonia Delaere,F,8,14,2,1-2,0-0,0-0,0,1,1,2,1,0,0,0,12
401856976,2026-06-09,2026,Lynx,5278237,Anastasiia Olairi Kosu,F,7,20,6,3-10,0-0,0-0,4,1,5,2,1,1,2,0,13
401856976,2026-06-09,2026,Lynx,3913903,Teaira McCowan,C,15,6,0,0-0,0-0,0-0,0,1,1,0,0,0,0,1,4
401856976,2026-06-09,2026,Lynx,4280850,Maya Caldwell,G,3,15,3,1-5,0-1,1-2,0,2,2,0,0,0,0,2,8
401856977,2026-06-09,2026,Mercury,2529140,Alyssa Thomas,F,25,32,22,9-14,0-0,4-7,4,4,8,9,1,0,4,1,2
401856977,2026-06-09,2026,Mercury,4068042,Natasha Mack,F,4,25,9,3-5,1-1,2-5,2,8,10,1,0,1,2,2,-16
401856977,2026-06-09,2026,Mercury,5345524,Noemie Brochant,F,1,29,10,4-6,2-4,0-0,1,1,2,6,2,0,2,2,-3
401856977,2026-06-09,2026,Mercury,2998938,Kahleah Copper,G,2,26,9,3-11,1-4,2-2,1,3,4,1,1,0,1,1,3
401856977,2026-06-09,2026,Mercury,5274110,Monique Akoa Makani,G,8,32,19,7-11,3-5,2-2,0,3,3,3,1,0,0,4,-7
401856977,2026-06-09,2026,Mercury,869,DeWanna Bonner,F,24,28,3,1-7,1-5,0-0,0,4,4,0,0,1,0,1,-2
401856977,2026-06-09,2026,Mercury,3906769,Jovana Nogic,G,29,9,2,1-3,0-2,0-0,0,0,0,1,0,0,1,4,-4
401856977,2026-06-09,2026,Mercury,4399342,Lexi Held,G,10,15,5,2-7,1-3,0-0,1,1,2,2,1,0,2,4,0
401856977,2026-06-09,2026,Mercury,5107404,Quionche Carter,G,20,3,2,0-1,0-1,2-2,0,0,0,0,1,0,0,1,-3
401856977,2026-06-09,2026,Valkyries,2529622,Kayla Thornton,F,5,35,12,3-7,2-5,4-5,1,3,4,2,1,0,0,2,15
401856977,2026-06-09,2026,Valkyries,3142328,Gabby Williams,F,1,30,25,9-19,3-6,4-6,1,3,4,1,1,0,1,4,0
401856977,2026-06-09,2026,Valkyries,4257500,Cecilia Zandalasini,F,24,17,0,0-2,0-2,0-0,0,0,0,1,3,0,2,2,-6
401856977,2026-06-09,2026,Valkyries,2590093,Kiah Stokes,C,41,20,3,1-2,1-1,0-0,1,3,4,3,0,1,1,1,-4
401856977,2026-06-09,2026,Valkyries,4398935,Veronica Burton,G,22,37,25,7-15,2-7,9-11,0,3,3,8,0,0,2,5,7
401856977,2026-06-09,2026,Valkyries,4790264,Janelle Salaun,F,13,25,11,3-7,2-5,3-3,1,4,5,0,1,0,1,2,1
401856977,2026-06-09,2026,Valkyries,1054,Tiffany Hayes,G,15,13,7,2-3,0-1,3-3,0,1,1,3,0,0,1,0,11
401856977,2026-06-09,2026,Valkyries,4065780,Kaila Charles,G,6,20,4,2-6,0-2,0-0,2,4,6,0,2,1,0,4,7
401856977,2026-06-09,2026,Valkyries,4899328,Kaitlyn Chen,G,2,3,0,0-0,0-0,0-0,0,0,0,0,0,0,1,1,-1
401856978,2026-06-10,2026,Sun,4433408,Aaliyah Edwards,F,8,30,24,8-9,1-1,7-12,1,3,4,0,0,0,3,4,-3
401856978,2026-06-10,2026,Sun,4433635,Diamond Miller,F,1,30,11,4-12,1-4,2-4,2,2,4,1,0,0,2,2,-2
401856978,2026-06-10,2026,Sun,4398966,Olivia Nelson-Ododa,C,10,29,9,2-2,0-0,5-6,5,8,13,1,0,1,5,6,-3
401856978,2026-06-10,2026,Sun,4433514,Saniya Rivers,G,22,35,12,3-11,2-5,4-4,1,6,7,7,1,2,1,4,4
401856978,2026-06-10,2026,Sun,5208981,Leila Lacan,G,47,32,24,9-16,4-8,2-4,0,1,1,7,1,1,2,6,-3
401856978,2026-06-10,2026,Sun,5105732,Raegan Beers,F,15,9,3,1-1,0-0,1-2,2,2,4,1,0,1,0,3,3
401856978,2026-06-10,2026,Sun,5345319,Nell Angloma,F,33,11,4,2-5,0-0,0-1,0,2,2,1,0,1,0,2,-2
401856978,2026-06-10,2026,Sun,3922628,Kennedy Burke,G,25,29,11,3-12,1-6,4-4,6,0,6,2,1,0,2,1,-5
401856978,2026-06-10,2026,Sun,4703609,Charlisse Leger-Walker,G,4,18,4,2-6,0-1,0-0,1,0,1,1,0,0,2,1,-9
401856978,2026-06-10,2026,Sun,4898898,Gianna Kneepkens,G,5,0,0,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
401856978,2026-06-10,2026,Tempo,4398768,Nyara Sabally,F,8,30,15,3-5,0-1,9-10,2,3,5,3,0,0,0,5,6
401856978,2026-06-10,2026,Tempo,5345444,Laura Juskaite,F,2,37,19,5-7,1-1,8-8,2,4,6,2,4,1,0,5,16
401856978,2026-06-10,2026,Tempo,2988756,Brittney Sykes,G,20,41,38,11-20,3-6,13-13,1,3,4,1,2,1,2,3,4
401856978,2026-06-10,2026,Tempo,3904576,Marina Mabrey,G,3,34,21,8-20,4-12,1-2,0,1,1,1,3,0,3,3,4
401856978,2026-06-10,2026,Tempo,4001679,Julie Allemand,G,22,36,6,3-5,0-1,0-0,0,2,2,4,2,0,4,4,14
401856978,2026-06-10,2026,Tempo,2566453,Isabelle Harrison,F,21,13,5,1-5,0-1,3-8,2,1,3,2,0,0,0,6,-3
401856978,2026-06-10,2026,Tempo,3910470,Maria Conde,F,10,15,0,0-2,0-0,0-0,1,1,2,2,1,1,2,2,-10
401856978,2026-06-10,2026,Tempo,4434020,Teonni Key,F,7,9,0,0-4,0-1,0-0,2,1,3,1,0,0,0,3,-9
401856978,2026-06-10,2026,Tempo,3142327,Kia Nurse,G,11,3,0,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-1
401856978,2026-06-10,2026,Tempo,5355509,Tima Pouye,G,32,8,2,0-0,0-0,2-2,1,1,2,2,0,0,0,1,-1
401856979,2026-06-10,2026,Sparks,1068,Nneka Ogwumike,F,30,33,24,9-18,1-5,5-5,4,5,9,1,1,0,0,0,-7
401856979,2026-06-10,2026,Sparks,2566106,Dearica Hamby,F,5,28,6,3-8,0-1,0-0,3,7,10,0,0,0,0,2,7
401856979,2026-06-10,2026,Sparks,2491214,Erica Wheeler,G,17,26,10,3-9,2-7,2-2,0,1,1,1,0,0,2,4,-5
401856979,2026-06-10,2026,Sparks,3065570,Kelsey Plum,G,10,33,19,6-17,2-9,5-8,0,1,1,11,4,0,3,2,4
401856979,2026-06-10,2026,Sparks,3146151,Ariel Atkins,G,7,25,7,2-8,1-4,2-2,1,5,6,3,4,0,0,3,4
401856979,2026-06-10,2026,Sparks,4433404,Cameron Brink,F,22,18,15,5-7,2-4,3-3,4,2,6,1,0,2,1,5,10
401856979,2026-06-10,2026,Sparks,4874375,Jihyun Park,F,6,2,0,0-1,0-1,0-0,0,0,0,0,0,0,0,1,1
401856979,2026-06-10,2026,Sparks,4398764,Rae Burrell,G,12,27,4,1-4,1-3,1-2,0,2,2,1,0,2,2,0,4
401856979,2026-06-10,2026,Sparks,5105729,Chance Gray,G,2,7,3,0-3,0-1,3-3,1,2,3,2,1,0,1,0,7
401856979,2026-06-10,2026,Storm,4432830,Jordan Horston,F,23,26,11,5-10,1-4,0-0,0,4,4,4,1,1,0,4,3
401856979,2026-06-10,2026,Storm,5220150,Dominique Malonga,C,14,24,15,6-11,1-2,2-2,0,7,7,2,0,0,4,4,5
401856979,2026-06-10,2026,Storm,5345325,Awa Fam,C,11,30,12,4-6,2-4,2-2,1,5,6,4,0,2,3,0,-1
401856979,2026-06-10,2026,Storm,3906753,Natisha Hiedeman,G,2,29,16,6-12,2-7,2-2,0,1,1,5,1,0,3,3,10
401856979,2026-06-10,2026,Storm,4698736,Flau'jae Johnson,G,4,30,14,4-11,1-4,5-6,2,10,12,6,0,0,0,1,0
401856979,2026-06-10,2026,Storm,3917453,Katie Lou Samuelson,F,33,9,3,1-3,1-3,0-0,0,0,0,0,1,0,2,1,-13
401856979,2026-06-10,2026,Storm,4433643,Mackenzie Holmes,F,54,7,0,0-0,0-0,0-0,1,0,1,0,0,1,0,1,-9
401856979,2026-06-10,2026,Storm,2529183,Stefanie Dolson,C,31,19,2,1-4,0-2,0-0,1,1,2,2,0,0,1,3,-5
401856979,2026-06-10,2026,Storm,4432832,Zia Cooke,G,7,10,6,2-4,1-2,1-1,0,1,1,0,1,0,1,1,-5
401856979,2026-06-10,2026,Storm,5017726,Jade Melbourne,G,5,16,4,1-3,0-1,2-3,0,1,1,3,1,0,1,3,-10
401856980,2026-06-11,2026,Sky,3142010,Azura Stevens,F,30,26,10,3-11,0-4,4-4,2,7,9,6,1,1,1,3,-4
401856980,2026-06-11,2026,Sky,4433405,Kamilla Cardoso,C,10,21,10,4-6,0-0,2-2,2,2,4,1,0,1,4,6,-13
401856980,2026-06-11,2026,Sky,2491205,Skylar Diggins,G,4,32,21,7-15,2-4,5-7,1,2,3,1,1,0,1,1,-9
401856980,2026-06-11,2026,Sky,4432865,Jacy Sheldon,G,0,26,10,3-6,1-3,3-3,0,1,1,4,0,0,1,5,-1
401856980,2026-06-11,2026,Sky,4858656,Gabriela Jaquez,G,11,22,6,2-6,0-2,2-2,0,2,2,1,1,0,0,1,-14
401856980,2026-06-11,2026,Sky,2566081,Elizabeth Williams,C,1,24,7,2-6,0-0,3-6,2,1,3,1,1,3,1,2,2
401856980,2026-06-11,2026,Sky,2529137,Natasha Cloud,G,9,34,6,3-7,0-1,0-0,2,2,4,5,0,0,5,6,-6
401856980,2026-06-11,2026,Sky,2566186,Rachel Banham,G,24,5,0,0-3,0-3,0-0,0,0,0,0,0,0,2,0,-8
401856980,2026-06-11,2026,Sky,4433433,Aicha Coulibaly,G,35,15,6,0-3,0-0,6-8,2,4,6,1,1,1,0,1,6
401856980,2026-06-11,2026,Sky,4594786,Sydney Taylor,G,12,21,30,10-14,4-7,6-6,2,0,2,2,1,1,1,0,7
401856980,2026-06-11,2026,Fever,3142255,Monique Billings,F,25,10,0,0-0,0-0,0-0,2,0,2,1,0,0,0,3,-2
401856980,2026-06-11,2026,Fever,4432831,Aliyah Boston,C,7,32,34,13-26,2-5,6-6,7,5,12,3,1,2,3,4,9
401856980,2026-06-11,2026,Fever,3142191,Kelsey Mitchell,G,0,39,19,7-17,2-6,3-4,0,1,1,3,3,0,2,3,-2
401856980,2026-06-11,2026,Fever,4398829,Lexie Hull,G,10,32,11,3-13,1-7,4-4,7,1,8,1,2,0,1,4,8
401856980,2026-06-11,2026,Fever,4433403,Caitlin Clark,G,22,40,32,8-18,1-6,15-15,2,5,7,10,0,0,5,4,14
401856980,2026-06-11,2026,Fever,3142055,Myisha Hines-Allen,F,2,23,5,2-3,0-0,1-2,0,9,9,3,0,1,1,2,25
401856980,2026-06-11,2026,Fever,4433546,Makayla Timpson,F,21,20,4,2-3,0-0,0-0,1,5,6,0,0,2,2,4,-9
401856980,2026-06-11,2026,Fever,2955898,Damiris Dantas,C,12,5,2,1-3,0-2,0-0,0,1,1,0,0,0,1,2,-7
401856980,2026-06-11,2026,Fever,4065760,Tyasha Harris,G,52,11,4,2-3,0-1,0-0,0,0,0,1,0,1,0,0,0
401856980,2026-06-11,2026,Fever,4433797,Raven Johnson,G,3,13,3,1-1,1-1,0-0,0,0,0,0,2,0,0,1,4
401856981,2026-06-11,2026,Liberty,2998928,Breanna Stewart,F,30,35,19,5-9,0-2,9-11,0,11,11,5,2,1,4,2,20
401856981,2026-06-11,2026,Liberty,4683006,Leonie Fiebich,F,13,27,6,2-7,2-6,0-0,2,1,3,1,0,0,4,3,7
401856981,2026-06-11,2026,Liberty,2999101,Jonquel Jones,C,35,26,16,5-8,4-7,2-2,2,8,10,5,0,3,4,5,-2
401856981,2026-06-11,2026,Liberty,4038379,Marine Johannes,G,23,22,17,5-6,2-3,5-5,0,1,1,0,0,0,2,2,12
401856981,2026-06-11,2026,Liberty,5345320,Pauline Astier,G,18,26,16,6-10,1-2,3-5,2,6,8,5,0,0,1,2,6
401856981,2026-06-11,2026,Liberty,4281929,Satou Sabally,F,0,17,19,5-9,5-6,4-4,0,3,3,0,0,0,1,2,0
401856981,2026-06-11,2026,Liberty,4790258,Raquel Carrera,F,14,8,3,1-2,1-1,0-0,0,0,0,0,0,0,0,2,10
401856981,2026-06-11,2026,Liberty,4337216,Han Xu,C,21,7,0,0-1,0-0,0-0,0,0,0,2,0,0,0,1,-3
401856981,2026-06-11,2026,Liberty,2327695,Rebekah Gardner,G,7,13,8,3-5,1-2,1-1,1,2,3,2,0,0,2,2,3
401856981,2026-06-11,2026,Liberty,2593770,Betnijah Laney-Hamilton,G,44,14,0,0-2,0-2,0-0,0,1,1,3,0,0,0,1,11
401856981,2026-06-11,2026,Liberty,4790260,Marine Fauthoux,G,4,5,0,0-0,0-0,0-0,0,0,0,1,0,0,1,0,6
401856981,2026-06-11,2026,Dream,4398915,Naz Hillmon,F,0,30,7,3-8,1-4,0-0,1,0,1,3,0,0,1,0,-18
401856981,2026-06-11,2026,Dream,4433402,Angel Reese,F,5,33,25,11-22,0-4,3-6,6,3,9,3,2,1,2,5,-7
401856981,2026-06-11,2026,Dream,3058901,Allisha Gray,G,15,31,18,7-11,1-3,3-9,1,2,3,2,1,0,0,4,-1
401856981,2026-06-11,2026,Dream,3142250,Jordin Canada,G,3,29,3,0-5,0-1,3-4,0,3,3,7,2,0,1,4,1
401856981,2026-06-11,2026,Dream,4398674,Rhyne Howard,G,10,36,24,7-18,5-13,5-6,0,4,4,3,4,1,1,3,-12
401856981,2026-06-11,2026,Dream,5017721,Sika Kone,F,23,3,2,1-2,0-0,0-0,0,1,1,0,0,0,0,0,5
401856981,2026-06-11,2026,Dream,5108587,Madina Okot,C,11,7,3,1-1,0-0,1-2,0,1,1,1,0,0,0,1,-7
401856981,2026-06-11,2026,Dream,4433431,Te-Hina Paopao,G,2,11,3,1-4,1-2,0-0,0,0,0,2,1,0,0,1,-17
401856981,2026-06-11,2026,Dream,4597509,Aaliyah Nye,G,32,1,0,0-0,0-0,0-0,0,0,0,1,1,0,0,0,0
401856981,2026-06-11,2026,Dream,5105740,Indya Nivar,G,21,1,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
401856981,2026-06-11,2026,Dream,5208983,Isobel Borlase,G,20,19,5,2-4,1-2,0-0,1,1,2,0,0,0,0,3,-14
401856982,2026-06-11,2026,Mercury,2529140,Alyssa Thomas,F,25,32,6,3-8,0-0,0-2,1,8,9,10,2,0,6,2,-14
401856982,2026-06-11,2026,Mercury,4068042,Natasha Mack,F,4,22,8,3-6,0-0,2-2,3,0,3,2,0,0,1,2,-16
401856982,2026-06-11,2026,Mercury,5345524,Noemie Brochant,F,1,22,4,2-8,0-1,0-0,1,1,2,1,2,0,0,3,-22
401856982,2026-06-11,2026,Mercury,2998938,Kahleah Copper,G,2,29,13,3-10,2-5,5-6,0,2,2,3,0,0,4,2,-12
401856982,2026-06-11,2026,Mercury,5274110,Monique Akoa Makani,G,8,24,6,1-5,0-0,4-4,0,0,0,1,1,1,2,1,-7
401856982,2026-06-11,2026,Mercury,869,DeWanna Bonner,F,24,29,9,4-8,0-2,1-2,2,5,7,1,3,0,1,2,-1
401856982,2026-06-11,2026,Mercury,3906769,Jovana Nogic,G,29,16,7,3-8,1-5,0-0,0,2,2,1,1,0,1,0,-3
